User,Tweets,Tweets_with_Emoji,Gender,Race
2263247589,77,53,,
947501509662728192,289,11,,
27868683,158,53,,
3363024173,66,60,female,hispanic
2847041337,0,0,female,white
2825580380,2,0,female,black
797713334359511040,4,3,,
556870536,94,2,,
781695258493120516,428,0,,
281780519,23,6,female,black
971584909939757056,167,35,,
347630902,0,0,female,white
300492257,33,12,,
3347371984,18,2,,
186598459,833,171,,
45844984,31,0,,
3172072120,0,0,male,
20253808,429,3,female,white
240646415,413,236,female,
228110394,432,169,male,black
924637932136337410,10,2,,
3385431011,0,0,male,
2853422667,0,0,,
241591310,2418,212,,
121275126,2385,2172,male,black
323267943,128,7,,
960239910773981184,8,3,,
1902590988,169,9,male,white
4856107569,4,1,male,black
2811825959,574,132,female,black
836394872,83,0,male,white
305696367,212,2,,
847456653301567490,9,0,,
2436135020,57,7,male,white
197208659,617,311,,
19894270,0,0,,
2748653266,1,0,male,black
459727448,0,0,female,white
3317897829,171,90,female,white
1373354234,233,30,,
798409656683130884,252,21,male,white
1251075979,11,0,,
2662362012,0,0,male,white
721153088434798592,957,121,female,
905531782996664320,5,3,male,black
243639308,152,58,male,
2409656270,0,0,,
911892789863968768,0,0,,
473312742,50,0,male,white
948549529615392769,440,9,male,white
2512641786,254,60,female,white
131234688,48,6,female,black
3806857593,0,0,male,black
208863170,66,0,male,white
705445375574933506,37,6,,
927950394654896128,159,36,female,black
2438992855,452,11,,
137845718,484,122,female,white
725912468350857217,15,5,female,black
294090084,12,0,,
745703070424793088,35,2,female,white
3472772842,0,0,female,black
2366319774,0,0,female,white
49623319,51,32,,
974747160678993921,7,2,,
330683915,494,1,,
314672673,167,0,female,black
711268201439608832,6,0,female,white
5610,136,3,female,white
2734499575,649,29,male,white
3961861576,191,54,,
1949989136,184,48,female,white
1584607843,82,3,female,white
48524054,905,157,male,white
2238388161,20,0,female,white
184240189,274,0,,
4830612334,0,0,female,black
973677891526561794,3,2,female,hispanic
786743271947169792,594,208,female,
400245573,131,29,female,white
350491497,1,0,male,white
28139532,1349,6,,
3252425260,21,1,,
317662921,27,4,female,white
118917461,147,3,male,white
4750242375,488,0,,
128999925,853,165,male,black
700910710,22,5,female,white
2166713917,0,0,female,white
135370800,261,92,,
592301111,9,1,,
855194520467767297,0,0,,
709082657225904128,206,7,female,white
902890990125633536,0,0,,
458846219,559,254,male,white
938931812482633728,3,0,,
202741171,119,5,female,white
548215446,0,0,male,asian
4826680474,0,0,male,black
2519821998,261,4,male,white
1625547600,24,7,female,white
1034111335,255,3,,
571193249,149,0,female,white
707072044517736448,556,28,male,white
591312901,73,4,male,white
780173341445459968,490,0,male,white
807648454650580992,31,1,,
2526647087,255,24,,
115952606,635,300,female,white
957671465817649153,285,29,,
913456139127410688,10,0,,
2953831817,56,29,female,black
17761935,266,1,,
799347103046713344,147,23,female,white
2647379736,35,0,female,white
935621835844210688,1,0,female,black
723410089,76,0,male,
322188987,53,8,,
3022851222,114,5,female,black
2447138069,22,1,,
907463415358160897,12,6,,white
899112280692011008,25,0,male,white
304154066,262,22,female,white
912543566697844738,0,0,female,white
278367652,30,0,male,white
908889496778940416,4,0,,
52977108,2557,189,,
1667982564,4,1,,
1716632665,11,2,female,black
721829024780132353,0,0,female,white
376005851,0,0,female,black
3390256877,675,7,male,white
406533696,489,96,female,black
14692160,145,1,female,white
803642330989428736,211,36,male,
943435885093236736,0,0,female,white
263744589,198,15,,
385170060,109,5,female,white
552796139,81,15,male,black
2610611204,1,0,female,white
459444777,0,0,female,white
49505594,0,0,male,white
3031615083,113,57,male,white
961904310908018689,396,20,,white
496580389,52,45,,black
976485244143419392,0,0,female,white
39982096,638,167,,
3604757235,93,6,,
34730243,129,44,female,white
64285148,2,0,male,
868622178,1543,176,,
3429977734,1286,0,female,white
41125835,106,26,,
25200859,212,70,male,asian
880072950875123712,0,0,female,
3366052433,0,0,female,white
821650479230943232,710,8,,
958054906367234048,2,0,,
900585494635008000,118,15,female,white
281825506,594,243,female,black
122756452,751,49,female,black
917775565024874496,100,1,female,white
781281548360421381,0,0,male,black
731565109420625920,500,86,male,white
946411446694498304,10,0,male,white
812761727557402624,14,3,male,asian
858690464,486,117,male,
3392504277,522,9,,
97665316,205,10,,
956360224033484801,0,0,,
3321897166,572,191,male,white
845791026,0,0,male,white
60221221,59,19,male,white
36086219,290,49,,
90237234,651,170,female,white
22566649,95,80,male,white
925725218,122,29,female,
239964325,808,65,,
230380045,0,0,male,white
1268712896,25,4,female,
1465548618,72,11,,
589454078,0,0,,
841634821281574912,31,9,female,white
199849623,21,4,,
50881768,0,0,female,black
1045973186,2014,1132,,
266199039,138,56,,
405030708,0,0,,
2528162754,22,3,,
2434250677,8,0,male,white
27722655,426,6,,
2861383558,108,7,,
20720425,0,0,female,white
364073934,44,8,,
709926103595556864,159,93,female,black
915783724259823618,112,0,,
204418523,21,2,male,white
2222673316,633,444,male,black
300531400,28,0,female,white
157443000,27,15,,
979554894532239361,0,0,female,
1239502087,233,33,male,white
1493306851,94,0,male,
1536744391,35,3,male,white
75826061,233,7,,
71321997,57,0,female,white
815693847296692224,425,0,male,white
2937113752,1,0,,
157001180,385,1,male,asian
357361747,6,1,female,white
947252210534055936,1,0,,
116247988,1424,0,male,white
17059993,0,0,male,white
29645002,115,26,female,white
339512057,1805,1009,female,white
380816872,1644,0,female,white
971972144950255624,0,0,,
856474934658445312,21,4,,
4421564475,230,13,female,black
1011875876,51,3,,
547951402,106,3,female,white
1422191406,65,10,male,black
908514895561478144,134,20,,
964615124697968641,874,403,male,white
68815750,416,0,,
1462161307,2,0,male,black
876545341054648320,0,0,,
190609937,289,153,female,
2633958038,55,10,male,white
714203671194505216,151,20,female,
875805806985330688,0,0,female,black
21305661,65,9,female,asian
758342756997664768,84,0,,
4575906793,200,30,,
418306192,117,0,female,white
958501706144321536,57,28,male,black
14535717,20,6,female,
751907157411557376,86,0,,
446484040,47,2,,
1671508074,200,85,,
925895582048284673,2861,159,male,
42099671,692,20,male,black
902589152222482432,299,45,female,
404243286,48,7,,
21325499,601,111,female,black
929727142719565824,40,6,male,
24840473,8,1,female,black
2952559583,18,1,male,white
3384777250,11,8,female,black
1643946312,161,0,,
29496010,8,2,,
888557929804300288,707,17,male,white
804559814252752896,90,35,,black
1437081853,0,0,female,black
510810614,312,2,male,white
14215229,76,2,,
2926255375,165,13,,
843344250,0,0,female,
217960123,16,0,male,white
25727608,754,17,male,white
738965209566617600,27,7,,
470801827,1647,212,,
820585,897,23,male,black
223360975,169,5,female,white
105336501,90,33,female,white
1707793718,0,0,male,black
3458210967,48,0,,
912031193180332032,0,0,,
845752740190048257,26,3,female,black
958292303243808768,8,1,male,asian
874905984,480,1,,
45000818,1991,248,female,
129958006,65,1,male,white
834378932455608321,14,0,,
4191761536,848,2,,
2907239195,81,5,,
1107158042,27,4,male,black
959242915733229568,117,96,,
887336546428473344,0,0,,
959484590,145,49,,
2788937798,450,19,,
2276755310,459,290,female,black
62419235,243,99,male,black
44792857,105,13,male,white
231980223,0,0,female,hispanic
904831430680875008,156,20,,
269211698,160,14,female,white
2921578469,48,0,,
792925657667891200,1,0,,
2932183378,0,0,,
3231574277,249,1,male,
41225548,136,0,male,white
796867154373210112,11,0,,
2525677656,413,268,,
29461046,168,19,female,white
25315167,1495,176,,
816312018860916736,0,0,female,
237877925,6,0,female,white
249920211,98,4,male,
1945649930,2,0,female,white
628954042,267,8,male,white
450018454,316,113,female,white
35212182,278,45,female,black
1262262390,518,5,male,black
3943196734,188,68,,
479190197,189,41,male,white
983900671412985856,5,0,male,white
1390772870,1011,8,,
285305914,430,13,,
760171905978621952,13,2,female,
1568934680,34,1,male,
810562726464471043,19,2,female,black
759335604,79,12,male,hispanic
1362985902,138,2,,
899611655042211841,0,0,,
2460453006,222,155,female,black
2261138996,1,0,male,white
964582470476812288,0,0,female,
365245169,98,10,female,white
19626259,12,0,,
731495630,27,7,female,white
937708427840774146,2,2,male,hispanic
2218527436,90,15,,
796450897048072193,0,0,,
1152710515,0,0,,
116899679,92,7,male,white
1478075971,130,59,female,white
43768105,876,76,male,black
833045419370377216,5,3,female,black
2599044378,69,1,,
715267500674387968,44,0,,
2340357549,58,16,,
773911451262222336,334,0,,
275911334,776,73,,
902813832,201,53,male,black
741799994919911424,95,4,,
913535926483156992,124,1,,
1636747327,5,2,female,white
237372516,89,18,,
840711325508612096,167,4,,
47148217,194,8,female,white
91701214,143,56,female,black
718206623483867136,1,0,male,white
34178311,1982,719,female,black
141087307,1474,213,female,black
856293925304324097,15,3,,
3092963368,8,1,male,white
956200596,363,6,female,white
945715691583344640,0,0,,
116084847,254,7,male,white
83708639,1,0,female,black
2869043603,30,8,,
978638622441304065,0,0,male,white
1559188686,60,7,,
38867553,163,22,male,white
3304905180,64,22,male,
45481254,1,0,male,white
389726620,108,12,female,white
4434339977,138,57,female,white
192295649,51,4,female,white
3403622469,516,36,male,
1402839650,103,42,female,white
1405654358,134,13,female,white
180070398,505,19,male,white
949809286317780997,13,9,,
570118479,509,3,,
711141128,28,0,female,white
61183401,560,117,,
3108282189,45,0,,
43110424,113,17,female,white
863593559097839616,21,6,,
3656571,26,0,male,white
838930324964917248,214,6,,
942196539111469057,0,0,,
3069285994,1022,290,female,white
913237888074006528,0,0,,
725326752566878208,1376,119,,
222958480,2,0,male,white
774690727590785028,5,1,female,
969567522541404161,0,0,female,black
724732904,0,0,,
51829360,41,9,female,white
36879931,3,0,male,white
119086702,478,71,male,black
219042143,16,1,male,white
940012317638578176,0,0,,
740523551745265664,380,30,,
267366632,89,10,,
64526358,225,126,female,
115551858,245,7,male,white
369637129,36,3,,
837058345,1009,23,,white
776325144,181,0,male,black
27071068,85,1,,
1314739627,176,24,,
515948621,701,98,male,black
730527037266509824,0,0,male,black
331665090,154,5,male,white
841043965415706624,118,50,,
165984271,148,34,,
821423733915209728,754,0,male,white
360866282,264,19,female,white
901585596816261120,40,9,,
59823058,62,26,female,black
1636758846,95,4,male,white
890606426393108481,0,0,,
932438072364601344,21,1,female,white
310671745,631,0,female,white
888881462975528963,91,3,,
352636759,54,24,female,white
957850037182238721,1,1,,
588582193,96,80,male,white
173633599,15,3,,
3342880438,220,23,,
2784936940,12,2,female,white
3290062289,178,6,male,white
179393131,300,6,female,white
807825693723738112,13,1,,
4013133183,175,31,male,white
904866507385176064,12,0,female,white
3221741732,78,20,female,white
810361211615383552,413,88,,
24415135,502,98,female,white
907409385789513728,588,54,female,white
1147707673,0,0,female,black
1176805910,110,30,,
1676998843,289,162,female,white
909090469,245,43,male,black
23271787,76,7,female,white
927936660385476609,71,21,,
553153838,0,0,male,white
477487355,399,48,female,black
819799246614298624,2387,56,,
783717557031301121,486,0,,
2673587092,168,39,male,black
38318851,2100,593,,
45907160,950,7,,
174878123,281,17,,
337858177,184,87,male,white
22421125,331,37,,
367728944,304,18,male,white
300812881,107,0,male,asian
753458286662393856,283,150,female,
2933490050,1595,4,male,white
280801814,418,11,female,white
1310624174,12,0,,
2564376267,0,0,female,black
113528190,293,49,female,white
40647718,9,0,male,white
875878141822218240,3021,411,female,black
702312741697101826,8,0,male,black
958564602685554689,0,0,,
16013747,270,7,male,white
1099692954,179,24,male,
899056850854961152,0,0,,
4289126237,1,0,female,black
2736132797,3,0,male,black
930318689102069760,0,0,,
346938576,34,0,,
7777932,30,2,male,white
968131708460597248,0,0,,
976493065421471744,0,0,,
205234643,0,0,female,white
937964059319783424,2,0,male,black
2980252108,393,85,female,white
3120157330,484,2,female,white
930832777175552006,3,0,,
718210928945328128,45,1,male,white
3386317000,40,1,,
793917430561144832,168,12,,
2537962288,2257,262,male,black
271694926,303,11,,
880791329885876224,338,49,,
370522792,0,0,,white
964409790855196672,0,0,,
295942630,11,0,female,white
56128608,0,0,male,
1345282741,39,1,female,white
22056373,144,2,male,white
775671500321984512,0,0,,
848011072649007105,16,0,male,white
763131593061982208,14,13,female,
899825271901220864,29,0,,
1870796060,2077,421,female,white
397247653,0,0,female,asian
1899064891,86,9,male,white
585456148,31,3,female,asian
2845826215,78,1,,
2928908417,0,0,,
1535242830,32,2,female,asian
4011063501,365,1,male,white
913917016666406912,0,0,,
919771893036650497,26,0,male,white
17601133,51,0,female,white
815094404075626498,0,0,,
1423548751,60,17,,
928459781974708224,39,5,male,black
368623391,2067,344,female,black
225180669,57,3,male,white
931016096,266,34,male,black
3163337226,920,223,female,white
3154647273,36,29,male,black
844944138948820993,0,0,female,black
394685855,400,30,female,white
1129483380,596,135,female,black
56618089,61,9,female,white
335707711,2,0,male,white
2156082867,389,42,male,
803554,144,45,male,white
750434953,60,43,,
875261482577121280,0,0,male,white
898890222297120769,78,0,male,white
153207860,538,152,female,black
738811249266462721,140,10,female,white
509041917,2,0,female,white
312973387,313,114,female,white
866506142788276224,9,2,,
2653996178,94,8,,
74020494,827,95,,
781129182474625024,330,46,male,white
260135612,119,2,,
2734285395,457,16,female,black
305839499,92,34,,
801580228187406338,193,6,female,white
2235245607,23,11,,
705016899734614016,249,10,,
42903937,19,0,male,
704272443939151872,11,7,male,black
4808465116,1,0,male,black
480084869,224,100,male,white
3064472068,3019,558,,
745673008744960000,14,2,female,asian
360663439,127,2,,
359630275,661,254,male,black
415816006,99,13,female,white
712348762782441473,0,0,,
846202050,581,20,,
41059146,78,10,male,white
278604320,218,27,male,white
353628605,32,0,male,white
22981419,884,0,male,white
895688090563620864,398,14,,
895414376483651585,0,0,,
817604828541153280,15,3,,
19325193,33,0,male,white
146354980,608,20,male,black
575756606,325,279,,
864016516781457408,54,0,,
417797441,751,42,female,white
4185911055,236,36,female,
508452173,36,6,male,white
1018848204,0,0,,
831563005246701570,6,3,,
852196959934980096,7,1,,
139536424,50,1,female,black
779696269,94,10,female,white
420498436,33,8,male,black
973055943058624512,6,2,male,black
947116331480092674,0,0,male,white
934179172372623360,0,0,,
14142059,0,0,male,
25072125,260,33,male,white
974023275104915456,199,1,,
25514045,289,4,,
20031586,25,0,,
882235792344715264,62,37,,
946920655018217472,2,0,,
19006569,457,119,female,white
2687612917,362,29,male,white
965483016,79,21,female,white
799897497548165122,16,0,female,white
14586923,139,9,male,white
700722083446194176,4,0,male,white
81154657,0,0,female,white
722828229208379393,119,61,female,black
346730543,386,14,,
4211105337,52,5,female,white
72980897,375,31,female,white
199517284,224,9,male,white
694903341831360514,177,17,,
1646361792,0,0,female,white
42102597,54,3,,
1054113966,150,8,male,white
863756100071456768,8,0,male,white
871475621649674241,59,24,female,black
4705806410,5,0,,
2947984210,0,0,,
3433087540,54,9,male,white
285480098,2360,157,male,black
491013210,83,43,female,white
239860444,229,114,male,black
2413669808,99,4,male,black
863120462720765953,25,0,,
565971307,12,5,female,white
586242612,26,12,,
1377471270,81,15,male,white
823940669534334978,17,3,male,black
844761716,0,0,,
2518371930,145,13,female,white
3245479489,414,273,female,black
1633839062,1845,658,,
897564299706740736,119,9,female,white
4005899703,243,25,,
931215281321586688,748,238,female,black
136783408,288,119,female,asian
2576104548,756,66,,
783274958055178240,0,0,,
856540854282063873,162,2,,
599774698,424,81,,
322691432,0,0,,
133877276,208,87,female,white
315027786,386,17,,
1623779947,151,18,male,white
785760367393837056,22,12,male,black
27829530,489,57,,
455271426,224,24,female,white
3328407179,398,158,,
78450074,72,2,female,
800868606724673536,113,19,female,black
68431038,0,0,,
852545149452341249,7,2,,
2329433863,0,0,female,
761416382085009408,372,74,,
446305491,0,0,male,white
2186982570,3,0,male,black
802896072922296320,0,0,female,white
84165005,159,20,male,
34263938,31,4,,
69182444,53,0,,
214272802,29,5,female,
2392971318,26,1,,
841278672292179969,3,1,male,white
26497402,217,14,female,white
12055512,67,6,male,white
1613858977,120,33,male,
1707905899,115,0,,
34992134,55,5,female,
841832809236975616,28,8,,
881559240527286272,0,0,male,
712693787512930304,327,50,,
158973344,94,17,female,white
978607982,86,26,female,
17300671,0,0,,
109048811,35,0,female,white
382916524,2,0,,
57445734,397,306,male,black
745241803721441280,832,16,,white
783406263866654720,543,46,,
873004532,0,0,female,black
561570820,174,40,female,white
2346483812,753,11,female,black
3131445011,56,17,male,white
77000757,139,39,,
894554520834985985,351,0,,
1860468571,735,1,,
792427372297330688,36,8,,
1514484540,55,6,female,hispanic
785543235175378944,459,136,female,white
712122236,73,16,male,black
326518287,55,12,female,
2859413168,12,1,male,white
18927166,0,0,,
2158775944,209,20,male,white
3047782829,2329,1807,female,white
41502303,284,0,male,white
876919458371121152,70,37,female,black
931954203198705665,1,0,,
74353757,274,74,,
153208111,23,0,male,asian
1714162296,16,4,,
3366543567,0,0,male,black
966822014878183424,20,4,,
34969962,2,1,male,asian
548763086,175,24,male,white
629920014,30,1,male,white
912831324,755,28,female,white
2400047918,0,0,female,white
40020327,68,20,male,white
2415661731,145,0,,
2894197240,362,56,female,black
943713965363859461,21,5,female,black
16517648,0,0,female,white
948939517632933889,0,0,,
143506878,631,3,,
123393807,20,11,female,white
18432733,26,12,,
82947172,6,0,male,white
297788046,204,23,male,black
953024333609361409,35,3,,
17426530,270,24,male,black
20333203,0,0,female,
950582554033258498,8,8,female,
393631730,42,7,,
906334255428587520,0,0,,
737407504083210240,878,192,male,
3156673421,32,18,,
201052804,127,15,,
896526498592686081,108,0,,
234253866,72,2,male,black
81712778,10,0,male,white
4832025082,0,0,male,white
968339821457477633,0,0,female,
2532566462,58,0,,
3351344656,26,12,female,white
704899484971618304,233,0,,
899019957647937536,73,5,,
2355635317,0,0,,
935603654429724674,2337,189,,
4014151582,0,0,,
927294803045384193,43,19,,
3541485076,406,76,,
23824225,220,59,female,white
973356337991245824,0,0,,
45070072,1,0,male,asian
21627191,134,1,male,white
120605637,572,200,female,white
19286432,8,0,female,asian
24162401,752,540,,
2664907766,2,0,male,black
4227155200,69,7,,
2245107402,0,0,male,white
824428977129476096,97,0,,
40741032,45,1,female,white
25937019,858,335,,
973289964925571073,0,0,male,white
962017104433156096,0,0,,
17911059,4,0,male,asian
822034470,557,0,,
952048696933285888,254,8,,
38729981,3,0,female,white
437121633,0,0,female,black
4887071573,105,0,,
2196155400,54,0,,
771047363171483651,9,4,,
202811009,179,24,male,white
1143308251,1401,272,male,white
4294253475,315,182,,
863233295110336512,0,0,female,black
336971609,81,4,male,white
250205759,120,69,female,black
4571488283,35,0,female,white
393121096,21,1,male,white
800501342653399040,0,0,,
579347448,0,0,male,white
2811810549,724,43,female,white
960054546247618560,2267,482,female,black
28119851,636,6,female,white
724946330,0,0,male,white
868919294935085056,116,1,female,white
16952769,169,93,,
418440452,0,0,male,black
973211979136536577,0,0,male,white
34793612,36,18,,
413522591,121,27,male,
309680827,1111,25,,
22685582,211,29,female,white
789243614572515329,452,17,,
904072592138612736,5,0,female,black
810958992843358209,0,0,female,black
3091877748,0,0,,
914146047504584704,162,25,male,white
777204515615498240,7,0,,
2199854039,158,10,male,white
177616059,465,156,female,black
976987677982539776,14,0,male,white
3941916555,1,0,male,black
3718948332,71,5,,
16476308,397,1,male,white
829770532174307329,25,2,,
20790665,124,0,male,white
915421435,0,0,female,
99118317,0,0,female,white
30409454,135,17,,
307388857,0,0,female,black
4861466234,46,11,male,white
2176268267,148,19,male,white
255642927,22,0,female,white
964034970498097152,100,17,,
983444944982609921,0,0,female,black
824331262802399234,122,24,female,
804345837476343809,12,0,,
399641811,1048,82,male,white
950444357643128832,87,27,,
353951673,7,4,female,white
890690222320750592,0,0,,
4906199673,0,0,female,
4135142686,101,90,female,white
392419942,66,12,male,white
799007890589814784,713,68,male,white
795850381813313540,308,0,,
389619036,127,0,female,white
855841573,55,8,male,
763583871849988096,0,0,male,white
52080266,320,23,,
320917477,3134,53,male,white
1384672322,0,0,,
719937223563550720,3,1,,
1568454559,73,6,female,hispanic
3207420339,0,0,female,white
3545480002,21,1,female,white
140604102,120,29,male,white
958005822222675969,245,114,female,
57406464,0,0,male,white
2802932671,818,15,female,white
399168563,204,35,,
126089455,17,6,,
113480103,19,0,male,
2269726661,52,10,female,
776183985609342977,0,0,female,white
913741970685689856,192,128,female,
297103375,32,19,female,white
214289499,94,68,,
259411469,38,3,male,white
30105593,108,3,female,white
3280739653,102,18,male,white
819743971668803585,141,0,,
214721207,13,0,,
4660291539,420,34,female,black
893881834433425409,889,144,female,black
982773241939771392,16,6,,
34352930,0,0,male,white
32149230,27,4,,
1080606336,117,1,,
3195069940,76,21,female,white
260075132,314,95,female,
964135269090852866,0,0,,
43579649,271,87,male,black
550838834,4,3,,
736611613,45,0,male,
971300409401896960,0,0,,
1067475176,112,16,,
437714570,211,10,,
933291698,210,13,male,black
787491182897168384,47,15,male,black
4874685118,0,0,,
3488656035,684,477,,
957614977,1108,427,female,white
759161707977699328,700,41,,
2815661158,367,0,,
21258840,0,0,,
323955925,47,1,male,hispanic
943510904959832064,0,0,,
15097707,207,56,female,white
84205328,88,45,female,black
768095548373164033,0,0,,
948094742524411905,152,16,,
3376672635,16,12,,
739605966367391745,38,25,male,white
422786567,1483,150,,
141382069,32,4,female,white
622433735,8,0,female,black
881182365506207744,308,114,female,black
43804237,74,23,female,white
165405205,16,1,male,white
894919441326243841,1315,564,female,black
924697876277743618,25,15,,
3019141780,15,1,,
114275383,54,4,female,white
1666218992,17,6,male,white
397719625,265,25,,
16222220,546,1,,
419068266,106,4,,
4131761163,7,0,female,white
414473579,920,115,,
24394793,84,6,female,white
557142642,61,22,male,white
981768512648642562,4,2,,
1624872739,317,37,male,black
449072138,164,0,female,white
3239301480,21,0,female,white
3382906053,314,133,female,
4900178403,147,61,,
980938969033728000,134,0,,
1431789152,39,6,,
2411408814,48,5,male,white
770313541060595713,401,6,,
820022210144378880,32,0,,
888643394267951104,1063,42,,
745398255765291008,145,22,female,black
25921056,236,0,male,white
113087580,1125,18,male,
305888658,41,17,female,black
471687980,0,0,female,white
277740476,166,0,female,
40975431,58,26,,
179228209,25,1,,
606840603,20,20,female,white
3061755569,976,13,,
67553276,92,11,,
633910928,538,5,male,
521234671,57,45,,
15474432,178,3,male,white
146894291,209,0,,
4868462224,5,0,,
900038529908191232,0,0,female,
534437402,55,32,male,
902354977435381760,123,23,female,
966500303129448448,36,33,female,black
732981517631262720,39,35,,
793306340835950593,10,1,,
4916114121,977,172,,
120562438,129,1,,
908825787813548033,21,1,,
2440963608,104,40,male,black
299335549,1,0,male,white
242401677,43,0,,
860160420,39,7,male,white
3337774085,563,26,female,white
229990580,240,4,,
186351244,2193,9,,
4014449002,81,30,,
144894828,9,3,female,black
2377549007,256,71,female,white
773661723744239616,1989,841,,
42050701,28,1,female,white
704464147572981760,491,37,male,white
85090820,1,0,female,black
227758365,130,13,male,white
299463397,35,0,,
1512169056,84,9,female,white
1034089466,17,17,,
261258045,1360,10,,
754409738,17,1,,
58567384,283,11,female,black
867840453152059392,238,8,female,white
963534919174586368,0,0,male,black
329164289,50,23,female,black
25368140,7,2,,
94401864,105,30,female,white
1421653267,38,17,female,white
35280486,196,12,,
849909986096553985,1155,17,male,white
772460871456993280,127,34,female,white
744301082164224000,598,149,male,hispanic
528893418,238,65,female,white
14468265,1598,37,,
142452831,184,5,,
3504556995,0,0,,
830394925988585472,0,0,male,white
38190394,31,0,male,white
963330207880024066,2,1,male,black
1603522057,153,0,,
18743073,30,15,female,white
36957327,93,33,female,asian
813164530490548224,0,0,,
4846298811,3,2,,
111649717,293,30,,
939684592583397376,5,2,male,white
830828528782475266,36,2,male,
968241697552465920,44,1,male,white
548192211,80,13,female,white
801409966770896896,0,0,female,white
702985692419383296,105,26,male,black
928256038838476802,0,0,male,
853489409362153472,81,48,male,black
808077049,419,13,male,white
2726650515,161,66,female,hispanic
825587448231100418,397,0,,
829312873,795,157,female,white
37659219,114,43,male,black
4347542063,0,0,female,
2339408522,1,0,female,white
972454461221359616,0,0,female,white
2623817229,0,0,female,black
125740812,24,7,female,white
820713861242376192,14,1,,
3912022947,231,1,,
33362914,93,12,,
979103127550025728,0,0,,
211696123,1,1,female,white
898988356603977728,633,102,female,white
18499891,78,15,,
349984448,99,23,male,white
1260326030,1178,4,male,white
138271725,0,0,female,
768092428817563649,1573,206,female,white
3366889804,409,128,,
907260577260752897,1531,1285,male,black
797803891,0,0,female,
27587901,0,0,female,
766372819479453700,7,0,female,white
926939146844868609,255,26,female,asian
445047851,62,2,,
960156016783568896,0,0,,
887759583007170561,22,1,male,black
15812237,175,14,female,white
7455512,18,2,female,asian
194167269,144,6,male,white
3438149296,217,1,,
838206493,133,11,,
30672804,81,10,female,black
755800490013753344,31,1,,
1161459918,0,0,male,white
966682146667749376,0,0,male,
2779297016,6,1,female,black
30730428,54,1,female,white
313880802,81,4,female,black
2980514420,12,10,,
778956267721220096,710,7,,
411697429,89,4,female,white
4719381799,205,38,female,black
44635567,2257,338,male,black
131648912,47,2,,
1190107734,181,3,male,black
3895094003,622,121,,
430409209,0,0,female,black
4764476934,110,23,,
3342674255,119,0,male,white
3475336995,69,0,,
66878745,2012,272,female,
358240731,0,0,female,black
190821773,119,53,female,black
1341165878,2,1,,
966384578607964161,58,19,female,black
3161712981,50,5,male,black
961486461722873856,0,0,female,black
231612733,1,0,,
850733368761344001,0,0,,
2873919766,186,0,,
3468037181,29,4,,
180922340,317,11,female,white
1324974871,84,0,female,
602472648,0,0,,
855897425743052800,289,77,female,black
42883602,606,18,,
4102198342,490,269,female,white
764315524327235584,72,44,,
747791251500564480,199,2,,
1720852596,30,3,male,black
926786082770788354,0,0,female,black
255197870,160,57,female,black
876983136961384448,4,2,female,black
925408559411748864,116,39,,
3075754821,2,2,female,asian
178486699,161,62,female,white
2316153548,67,1,male,white
797132408109662208,314,16,male,white
15010452,18,2,female,white
630751819,549,19,male,white
820334521665159169,13,7,male,black
16669048,146,5,female,white
14357465,138,3,male,white
35497434,275,113,male,black
951462373558190081,19,2,,
231721615,902,3,male,white
732735720314413057,40,6,female,white
4036173201,2651,285,,
2426534443,78,10,female,black
28367220,789,90,male,
725087444534722561,3,0,female,
14801264,23,1,male,white
1428982718,745,0,,
16616310,145,125,,
236197158,168,0,female,black
18585807,160,9,male,
2876074912,0,0,female,black
1154871696,20,3,female,white
66716157,10,3,,
403083571,278,10,,
16871096,104,1,male,white
106214890,0,0,female,white
857284457702838274,0,0,female,white
829526489674739712,13,2,,
601327770,6,2,male,white
973864829567033345,21,5,male,
926274324620824576,248,0,female,white
701986342432063490,10,0,,
63738415,153,25,female,white
2605671511,14,0,,
2440104982,57,42,male,
275784633,41,22,female,white
1714316131,203,16,male,
2284230844,133,24,female,black
364494559,1019,250,male,white
104093561,35,24,female,white
163937687,65,17,female,white
1653969482,1027,239,male,asian
22882296,1478,302,male,black
463234289,659,46,female,white
1714859269,222,55,female,white
928599567423148035,384,47,,
20608401,179,11,female,white
816272065837801472,1456,456,,
954102821934247936,746,442,female,black
818354177499951108,714,260,female,white
973032029456650240,0,0,female,white
118723116,79,9,female,black
2577537373,5,1,male,
483500854,32,1,female,white
82751272,48,10,female,white
1544811660,609,356,female,black
781314,513,260,female,white
1400377441,202,75,female,white
72777965,361,57,male,
380529370,226,15,female,
765996076381929472,58,8,,
742927582983823360,1565,29,,
1726993592,151,119,male,black
215403640,162,15,,
19267947,131,30,female,white
2804311934,469,249,,
808709291041492992,26,16,male,black
1229512333,92,0,,
867290721681670144,1528,105,,
724062362240729089,395,96,,
926013236,25,0,male,black
2407684902,0,0,,
713536244,135,1,,
882008950538878976,25,5,female,white
759749589947777024,89,13,,
2577542941,1146,1,,
48265791,979,84,male,black
91967585,3,1,female,black
3003979306,15,0,,
2790299128,12,1,,
35511504,1231,421,female,
371748321,530,147,male,black
597078771,212,32,female,white
963633515555368960,370,70,female,black
347973438,306,21,female,white
266381364,512,8,,
37530904,20,5,female,white
896390841752842246,1,0,female,white
1391178625,20,3,female,white
44025295,105,4,female,
216442988,564,299,female,white
